40,1580
401,1246
528,372
796,973
837,707
192,441
556,2010
235,674
92,527
629,374
596,804
488,2005
28,454
193,1446
148,370
352,783
691,110
602,589
150,2023
832,1265
417,588
95,1280
11,778
195,1237
721,999
302,1876
990,1485
748,1971
859,185
599,1276
692,1461
699,172
193,1103
731,1673
795,515
262,2053
881,1468
678,1079
533,1379
503,50
53,1831
366,1573
83,673
975,158
149,589
253,1280
664,1947
889,69
770,10
985,2058
678,1625
655,1836
543,407
746,1104
48,2053
923,372
746,592
20,110
539,368
839,1298
706,1682
780,1882
495,527
957,121
163,1517
677,969
408,1641
873,1203
804,527
305,1258
637,466
482,1517
238,296
939,1244
876,457
839,2000
84,480
637,2003
787,628
540,1213
910,151
245,520
922,1610
424,1295
959,377
637,151
749,1978
284,1298
710,708
705,70
934,2045
739,1036
796,349
889,352
711,1281
850,1998
538,1204
544,1008
696,457
323,1092
175,1641
225,1240
53,1619
157,224
462,1682
728,1246
235,2008
302,1672
692,1690
917,1276
531,195
91,21
451,1096
637,1304
336,1653
624,1203
255,608
679,1097
386,1245
327,2014
321,1355
509,70
651,1222
760,1204
170,1218
107,1219
635,933
966,608
131,1385
984,553
945,1801
365,605
958,164
156,920
451,971
687,361
11,318
340,1210
798,2028
321,742
970,459
785,1527
958,2028
524,466
965,1617
732,1396
343,1920
331,1968
817,1690
408,500
305,1760
664,110
316,1200
855,1061
749,952
780,1129
192,44
824,1254
225,733
424,1385
780,1961
3,1197
179,1090
788,260
418,1387
581,440
76,1041
329,368
166,337
531,185
81,1218
386,296
349,1247
832,1629
483,1219
452,593
644,1047
331,165
716,172
346,46
237,1408
970,11
255,653
601,203
810,1537
541,1588
687,515
518,168
802,1073
636,1584
359,1215
38,1735
518,1354
828,62
873,1225
424,901
970,1422
655,480
528,344
550,1701
733,1267
658,1784
58,2020
163,361
987,309
235,2010
817,1882
319,1693
482,543
854,1694
599,1950
302,1261
85,879
251,380
19,1994
331,236
637,1339
27,1217
241,1206
419,1408
970,25
241,910
566,750
411,1394
595,454
550,1909
543,110
566,1963
474,1693
499,222
690,1073
122,112
195,858
662,588
53,1476
777,44
818,1747
550,1370
225,2002
869,2004
461,1676
660,1944
869,10
278,1983
438,1921
131,1676
741,1407
919,1959
118,1777
23,556
796,1831
461,349
798,1210
62,1210
737,1223
991,1198
958,1292
655,1304
767,585
392,325
660,1863
934,453
963,597
513,1304
754,1704
934,648
173,2028
309,474
655,1187
408,923
5,39
604,1200
383,237
314,910
550,1417
307,1084
877,500
451,17
950,480
309,1265
922,546
586,1214
963,999
285,1172
615,1077
638,2021
451,1294
264,1297
202,1614
984,940
752,1193
678,1885
408,919
800,1028
780,1265
26,1994
187,647
990,474
975,151
192,1580
499,2059
93,2028
148,1376
647,420
166,574
302,1474
408,2064
346,203
772,741
175,541
732,1466
438,1256
798,587
48,920
5,1580
326,1228
877,1862
163,2000
225,1299
524,908
685,736
872,198
673,924
123,21
134,160
509,60
516,258
149,493
230,1619
424,539
481,1307
816,1385
163,1792
321,1580
308,50
385,232
963,1293
676,349
157,1385
410,441
338,1573
669,1895
28,2033
948,1094
230,1150
481,1953
796,1391
549,1562
877,515
496,1257
676,802
633,111
721,1198
987,2012
549,1387
586,1148
202,663
377,965
406,1663
746,1792
113,1676
820,589
225,319
877,237
857,1278
533,1610
216,1393
543,593
307,527
488,1206
764,1931
202,165
412,616
566,231
236,2028
319,1545
238,1186
549,1777
17,496
889,160
881,1020
329,58
712,1287
509,405
528,1268
88,908
802,1077
780,2051
984,1019
556,1200
255,316
491,2028
746,377
24,1965
499,1721
148,1573
752,728
731,1967
15,1784
173,780
728,1784
342,1036
854,289
543,1333
439,1198
71,1198
613,541
780,1031
267,1777
415,1097
26,2020
531,432
929,293
869,1461
673,1177
977,1208
549,1882
2,1537
957,1265
60,1754
698,1952
629,594
550,1094
975,1198
319,1629
541,1747
235,152
402,223
848,1240
424,891
977,260
300,1960
774,1584
424,1298
839,50
271,1025
257,151
646,150
230,2013
588,919
403,595
567,1606
752,1735
687,1290
647,2052
131,1885
331,1643
297,1617
54,1292
366,1517
296,1997
268,1270
934,1616
921,1320
917,1225
906,1210
203,1399
62,1944
333,1253
919,1653
550,1282
293,321
970,303
727,1674
461,1616
644,785
765,1586
27,2066
174,1527
552,748
966,1279
438,1231
299,608
239,1721
551,920
223,1566
588,562
869,500
528,1036
284,611
252,861
839,1210
331,494
746,1580
192,1517
746,92
859,799
289,1260
438,2059
146,1573
893,112
854,490
187,508
671,300
922,1233
415,898
158,943
710,969
49,1101
267,477
146,912
586,1276
689,1253
770,1569
444,1304
588,994
145,1093
905,1179
190,1610
724,1179
727,1641
718,457
481,910
546,171
136,48
533,235
981,1261
518,377
959,89
430,440
66,818
588,1625
424,345
702,1302
515,1094
971,296
302,419
10,277
531,1387
216,1263
809,1562
490,1031
513,750
290,866
396,73
282,1219
781,414
308,1916
438,1200
162,2006
175,111
149,592
65,588
331,423
549,464
195,256
524,1321
718,527
663,485
136,898
877,71
676,110
776,380
17,1077
461,2067
731,801
795,1961
660,1267
728,2002
517,2042
534,1307
940,1704
163,502
999,517
601,172
699,1589
442,420
509,6
326,1935
660,553
276,648
699,289
882,1199
937,903
518,1299
415,34
839,531
859,1219
403,786
647,1170
308,546
386,52
438,1639
781,1476
302,52
613,1617
999,360
149,1653
513,1645
528,1586
829,1283
396,719
981,39
770,1060
310,1882
329,1029
390,1996
235,1196
48,1882
338,50
998,265
48,1833
225,1251
482,736
41,1721
92,1760
331,225
255,431
431,1584
737,1196
496,904
265,1207
208,509
329,1401
90,788
229,1909
877,535
959,1210
651,1276
726,1835
465,1136
714,1707
549,436
975,1835
797,1226
601,356
566,1197
817,54
301,342
135,1513
533,1586
655,2014
690,587
964,1517
475,160
935,733
332,1617
539,1148
710,22
948,1944
202,1205
660,1687
19,318
604,1220
482,1358
637,1197
541,196
959,73
549,2021
560,1222
702,924
749,1625
376,1179
529,541
608,1721
631,1374
237,153
81,1228
989,919
566,2058
922,1927
571,2053
655,1641
577,1729
752,1200
529,50
6,1188
780,519
694,1748
300,1385
543,1342
569,1806
518,953
921,1704
482,1485
82,1270
392,1392
610,1080
265,915
161,1639
881,741
560,2015
131,97
996,1094
23,904
850,1641
199,2046
615,1208
45,3
92,569
148,903
492,2028
780,327
931,910
457,1968
93,1681
482,1379
714,1909
368,1499
678,329
408,1251
44,107
624,608
881,2016
636,1971
550,426
853,1017
628,440
949,1036
621,1625
549,762
325,11
724,1183
801,58
877,1975
718,377
19,1291
147,434
646,1233
48,1
505,1552
660,280
245,2003
708,1580
352,1089
729,733
335,1744
107,260
534,1196
550,1372
303,2028
149,1370
877,11
591,1254
543,186
877,1833
969,246
520,691
204,344
546,1259
553,348
926,2018
709,1215
755,348
107,2010
724,1921
389,1393
22,256
802,1569
531,1499
699,1015
150,527
460,1580
967,597
639,1018
569,513
131,1197
549,1199
522,924
550,1238
533,1674
531,1047
48,934
240,1196
722,1961
786,1037
546,1747
123,875
333,232
548,1644
452,1035
157,161
593,350
451,428
190,1221
780,1590
105,1201
319,308
732,1965
887,1643
816,2046
744,442
634,1073
826,549
92,1270
18,1097
950,2053
412,674
968,50
869,1376
349,1431
975,1304
718,1747
714,1489
269,1617
117,1580
889,2068
622,1193
520,1347
36,1250
752,110
18,1094
575,349
687,1719
970,511
482,2012
699,575
891,1200
881,235
331,1259
677,1674
264,1387
749,370
712,1591
824,457
452,480
291,1104
305,48
342,919
703,1648
425,150
823,1963
264,1240
53,309
266,800
146,866
705,1348
986,2028
182,2028
937,1299
959,249
338,590
327,1946
854,1678
202,2012
796,1012
774,1566
796,1019
983,1097
706,296
319,1092
646,920
855,1111
769,1080
237,1291
308,296
524,1483
23,327
333,920
19,2028
528,1689
53,1037
699,351
541,527
673,230
800,12
229,34
123,1285
235,920
661,1237
583,594
588,1079
760,25
797,17
673,1268
19,1909
706,123
18,1022
774,745
319,11
149,296
669,1047
223,208
767,454
297,1573
678,457
810,1676
235,1073
649,1387
146,1321
851,1779
93,6
258,542
820,1527
503,1283
889,1131
169,1356
180,1193
889,201
711,1704
285,1649
119,1032
731,445
575,1198
462,514
344,527
854,194
691,1653
533,144
817,1591
922,527
710,1128
497,1894
585,673
120,1198
667,1971
107,858
245,1377
378,1223
349,1544
990,1171
576,1231
949,1641
632,1253
689,329
536,1610
702,1923
802,1674
352,119
288,349
439,852
949,1129
412,802
963,1614
83,223
798,150
894,1127
216,589
331,550
731,934
461,1480
624,1982
319,1208
53,1277
676,1380
500,531
205,955
744,1272
35,1217
389,440
173,708
752,161
663,1518
498,608
698,260
97,905
888,653
881,1374
571,628
926,1282
757,1343
970,342
549,1037
677,1177
157,589
465,1202
869,1220
749,1103
35,1231
970,1686
743,1193
305,1982
19,2064
87,377
174,21
493,263
869,1974
59,1935
413,300
965,1081
329,912
763,919
169,1193
127,112
319,562
195,1619
284,419
897,517
335,1250
294,759
876,858
704,407
360,590
839,1645
729,1304
482,1230
148,316
911,434
786,1019
251,474
537,1225
556,1304
268,145
638,1978
594,899
348,1233
702,1207
531,532
591,1231
528,804
721,1569
461,516
223,1474
329,551
151,919
184,1919
702,1042
517,1005
955,1148
137,1339
817,1359
770,1457
531,505
329,1515
646,673
29,474
392,353
278,1974
412,1571
515,1953
802,1373
148,971
244,17
73,185
647,1616
192,1597
40,1085
854,804
676,88
146,1597
549,1445
607,1304
543,1573
913,1373
678,193
601,1101
915,1259
53,2046
494,267
424,1777
873,1957
137,367
225,175
452,1391
676,1485
647,733
781,1431
187,279
940,2060
737,1831
308,1449
934,1196
329,1041
436,379
191,260
398,1230
206,1544
518,1537
216,1321
498,923
524,1645
933,1610
770,818
53,34
604,653
456,1343
193,969
934,182
22,466
400,1307
270,1094
199,480
308,17
329,1228
963,1304
471,1270
746,1566
808,1980
746,1488
412,165
603,733
561,1010
587,305
829,1252
807,1854
984,1960
749,1088
494,1460
40,1927
781,1552
558,1246
984,1957
636,1320
922,1124
242,786
547,1127
139,735
19,842
853,356
687,339
735,1909
977,1265
925,912
822,36
639,616
985,1291
550,368
840,778
877,457
671,1252
195,1342
403,1196
53,18
396,1198
287,1179
768,2028
482,237
583,590
308,95
58,367
240,1375
849,380
452,318
957,1945
777,2052
797,902
551,1608
858,1334
780,1941
975,1377
396,500
490,2011
438,1392
777,1701
476,2066
530,1206
33,364
123,1960
35,7
335,940
802,1968
449,2021
273,1198
546,232
461,420
451,1230
983,360
533,1267
733,1527
958,1261
245,1606
919,1095
26,587
415,2011
273,1517
238,1213
924,265
245,1185
123,1587
58,153
780,457
566,434
921,1347
412,1498
59,1304
823,101
846,1225
45,1968
319,953
970,288
509,366
151,1188
836,364
408,2019
33,538
676,165
556,1033
53,1093
163,153
264,1294
693,1608
754,1240
482,2020
910,1207
329,235
22,586
672,1221
44,2020
859,1215
835,1617
245,2052
753,780
157,271
261,515
509,1483
957,32
352,466
42,1019
329,1372
855,141
461,2028
310,126
48,543
66,110
148,1924
499,1704
549,596
723,1676
157,1250
682,1196
412,541
702,1136
316,24
975,1586
23,2009
855,293
482,1961
37,236
755,1104
674,110
550,76
401,1200
58,541
690,2011
15,1968
534,912
392,1198
13,1527
919,260
624,21
537,1304
635,1081
549,1674
707,1214
477,1597
22,1136
148,1954
482,1246
199,1210
146,277
75,1015
802,1173
174,1270
575,420
438,1810
37,912
957,1394
802,1293
615,1097
44,1986
911,1302
303,1542
879,492
832,1307
111,32
193,1197
776,367
584,468
308,539
714,1372
10,24
301,595
58,2001
312,17
881,1457
73,442
433,3
242,833
995,170
207,1129
839,1013
673,1250
943,296
425,1304
245,22
975,1475
424,153
854,508
230,1831
531,231
44,587
758,36
366,1272
201,1666
284,1971
975,1449
284,1183
746,1866
355,1200
889,687
120,593
435,2001
550,450
41,1644
929,1689
656,914
291,1957
199,724
389,543
891,1711
256,42
119,39
731,1884
692,172
14,1982
331,2027
365,593
739,1923
26,416
881,1845
337,377
963,1224
6,1035
955,2012
432,597
424,1201
836,1405
566,185
660,1196
690,1517
721,1798
535,608
869,520
549,300
533,253
984,653
648,223
192,1073
710,1610
125,1304
673,1508
647,1370
678,1947
136,1885
669,1097
442,1088
922,2058
321,1573
517,1354
955,1127
899,21
949,1587
754,969
757,1382
224,1090
855,1968
261,231
453,1204
531,1407
301,899
412,733
939,260
549,419
23,1876
579,104
673,326
731,496
132,1784
929,487
881,1060
461,1391
476,56
881,1379
587,492
702,237
435,50
651,1263
816,2054
657,1097
801,650
482,518
889,247
222,1240
342,788
864,1278
144,1396
53,1633
338,1931
411,1016
426,6
553,410
876,1573
564,923
466,905
36,597
873,1173
352,547
813,588
702,7
668,593
772,780
392,1923
429,2001
721,1779
272,1257
23,50
987,914
308,585
166,1086
509,1302
454,1136
454,1985
785,527
654,1270
999,485
558,1259
864,1892
163,704
795,1947
499,1088
452,1445
90,858
392,1777
256,1518
730,491
591,1189
931,912
496,908
999,420
795,1584
699,102
39,1193
669,292
858,1580
178,2011
303,602
195,2034
731,1896
958,1225
179,1127
780,66
749,1982
549,1135
156,1230
376,2013
109,1196
222,1388
957,1250
752,454
425,1680
388,1228
849,663
133,1645
817,2006
764,1198
802,1371
524,350
442,800
595,597
744,1373
631,908
346,593
536,366
801,235
359,2010
195,374
705,2019
736,50
699,830
278,512
793,39
850,1258
308,1101
169,1584
709,1320
198,1373
368,1754
469,1294
166,364
11,231
948,910
714,62
777,237
706,501
429,110
869,437
912,260
254,1333
563,1240
457,163
934,1515
157,514
268,1246
550,1301
82,1411
594,708
721,318
980,648
557,1200
620,520
58,1587
308,1537
518,928
10,1566
148,900
407,1500
263,1883
785,1242
368,1727
46,529
498,290
791,1917
791,1036
335,1221
173,1226
195,1835
984,750
808,1258
11,1916
295,112
676,1
509,464
882,1215
15,2001
930,296
199,258
92,1022
660,1209
927,478
466,994
588,2000
889,465
48,524
849,2001
204,511
518,1207
499,1086
2,163
411,593
721,36
151,1593
850,376
422,1253
398,1625
137,266
764,2019
796,1281
958,47
1,1035
48,533
285,1639
37,1380
9,720
989,1209
222,653
651,1019
187,685
304,2008
975,589
187,1735
550,533
461,1779
49,1148
714,1569
541,1676
475,196
380,1210
877,161
136,357
123,898
570,1569
977,47
999,507
281,1357
893,1089
524,173
652,379
7,1196
928,920
629,1014
714,1258
608,590
551,1073
402,1225
770,112
33,1394
146,949
131,608
517,218
673,661
53,924
934,1727
293,1971
173,648
216,1689
714,1032
284,1073
402,1414
499,830
780,924
284,2048
543,2054
442,1228
770,1591
660,1883
677,1246
272,349
641,300
969,1101
245,1254
735,1393
796,380
412,497
605,1
543,671
445,260
295,1954
195,1246
264,1453
151,2001
655,1264
678,1291
470,258
692,1036
461,1917
398,593
615,1961
656,2020
272,1960
897,1580
5,1171
186,741
42,1396
58,1591
922,590
676,1569
550,1748
889,43
461,1100
968,728
195,1801
823,1797
655,1237
36,1616
52,736
45,1230
274,1584
287,1213
208,1357
151,34
637,440
864,1269
402,1299
509,1407
660,151
127,1183
601,223
949,1544
770,1042
136,2046
855,1784
601,1673
433,25
689,780
245,2028
524,31
973,1907
343,39
123,1060
577,457
95,1196
583,266
752,345
963,322
949,1253
932,1148
549,610
660,1371
245,849
169,978
308,1976
647,1377
80,1588
550,1994
593,475
205,1394
869,104
549,731
550,163
724,1643
737,1597
981,1299
948,363
693,1717
42,196
716,1676
139,1214
476,1274
314,1358
308,919
470,34
975,780
699,329
36,1090
716,89
508,1197
22,1953
163,110
508,1573
146,1569
859,198
921,1288
914,908
844,593
770,628
332,356
770,858
869,558
569,356
549,2002
601,1608
479,1663
38,1380
667,611
163,112
549,1812
739,733
566,1148
296,1219
429,42
117,1265
651,1961
88,11
245,1883
212,1942
319,113
319,7
542,1249
897,150
72,1784
656,1387
633,1270
57,1225
457,223
214,1175
541,21
716,1025
474,1562
935,809
45,1028
656,858
904,1625
19,1258
798,1321
198,1544
746,41
623,1591
65,480
668,1676
451,1940
855,1345
839,1266
850,2058
293,483
839,1704
706,337
844,350
431,24
58,1682
970,6
255,1394
537,1387
977,1211
26,463
307,1944
624,1307
924,356
549,1100
735,198
884,724
837,1221
970,463
326,471
225,1034
352,866
451,272
446,1300
973,260
278,196
162,1370
858,1019
543,66
629,1205
212,556
242,1672
533,1639
505,1356
515,1265
412,232
594,11
957,903
663,1389
494,1588
240,1148
651,353
939,1077
714,1754
727,556
90,2027
636,1391
187,57
591,1193
716,173
677,1225
613,1199
131,1250
396,597
791,17
271,1240
588,926
352,1198
21,1274
721,1288
245,1587
710,1307
201,1641
428,1947
959,1398
646,1090
195,870
952,367
817,382
524,410
702,916
676,524
984,1193
237,1086
355,150
3,1136
261,1584
509,480
533,1036
981,111
242,429
905,457
549,1304
92,364
809,2012
795,1246
699,1266
531,22
109,1359
329,1240
438,480
477,517
795,1569
180,225
984,589
664,922
307,1259
721,539
516,1307
424,1641
163,1047
816,1092
954,32
631,1641
22,1608
881,479
563,66
919,372
69,1653
560,1196
44,1294
202,1359
899,1030
524,1086
698,379
131,1407
746,1876
474,185
443,923
911,381
855,1902
510,480
880,788
489,1196
156,105
62,32
436,720
302,160
660,1422
585,1356
308,348
783,673
591,1267
398,1252
710,1392
604,1221
571,454
710,1245
183,1307
899,140
830,1288
706,1280
550,1196
877,464
974,1204
618,490
368,1876
796,2004
195,1091
74,1963
204,858
131,1610
27,905
930,1845
637,2018
307,1945
469,1919
602,1653
970,1200
669,2025
855,184
957,1387
482,24
453,1206
558,1758
631,1994
505,317
770,459
993,1960
711,1214
551,904
895,708
670,1111
539,1
823,785
151,550
770,1754
308,432
623,288
198,586
999,1061
276,524
131,296
458,522
791,2054
928,496
475,1876
731,1663
134,2006
339,1186
173,1207
881,24
22,1265
955,1747
103,912
549,1869
783,1030
452,426
659,1962
601,247
92,1566
48,17
199,1197
264,1674
800,158
237,480
966,263
48,60
859,253
455,260
379,902
678,144
500,2012
36,144
924,1307
225,364
699,161
40,1262
669,293
911,1552
591,1086
654,1200
840,1097
569,203
669,21
963,10
455,905
801,1299
728,1357
543,454
442,594
134,1831
181,1197
10,2043
508,1127
515,1035
11,1197
726,224
984,34
673,1184
590,1683
549,24
744,111
929,367
752,1442
558,1635
918,2059
127,1834
778,405
800,616
270,1214
343,1022
424,1918
58,1287
398,1968
464,919
396,7
922,368
802,1221
352,1466
187,232
594,265
169,316
62,1173
873,1094
705,1985
659,593
332,1240
876,1625
937,2012
270,858
937,1092
96,260
934,1954
352,208
393,306
660,237
469,1189
754,648
881,1249
314,923
302,1376
590,1
339,608
149,1060
769,1284
673,450
22,1278
977,1573
905,1584
918,586
546,1405
123,373
869,387
451,457
774,151
945,1183
62,1084
587,1277
62,1931
222,318
953,1090
303,334
445,2053
17,866
889,483
261,317
931,1947
349,628
800,342
75,2057
692,1769
76,1
301,1499
942,1041
411,1080
199,1954
997,1127
911,924
334,1945
369,500
714,1200
685,1610
5,913
948,1278
994,1953
546,246
303,296
780,349
192,1090
271,986
933,1343
319,278
461,1222
889,2034
981,162
822,552
678,36
169,1917
869,1389
255,1222
366,1544
202,1393
800,65
424,2016
17,1274
862,1213
225,1221
308,145
935,1379
138,1089
910,1270
301,150
869,691
240,589
587,1179
601,231
984,802
204,1294
984,1077
700,1909
702,497
162,480
409,1127
187,531
847,1294
710,1374
466,1267
199,1711
452,303
184,919
830,1298
904,891
601,1884
97,296
208,608
793,1947
293,1784
139,1036
509,1172
509,1340
542,110
970,1097
264,1603
161,1262
928,314
268,305
660,710
5,860
355,1374
919,1093
271,1198
426,1552
515,1354
372,230
549,527
899,471
869,944
300,1730
660,750
638,1302
449,481
800,339
195,813
389,1873
533,2005
175,367
889,150
505,464
34,1381
911,2006
556,2012
774,1704
513,724
788,592
48,1287
433,1230
224,180
123,2013
970,1250
962,733
749,1096
36,1963
871,377
945,1240
82,451
339,800
840,1211
17,1206
165,1214
949,1275
491,110
998,1704
846,2005
195,2059
663,196
392,852
314,1213
263,1270
889,670
58,1500
528,1639
984,1665
669,1476
689,2054
890,1801
520,593
549,1416
178,1566
899,2028
131,356
963,517
656,944
482,1007
541,2053
453,1378
295,1274
184,1100
714,370
537,537
482,737
531,174
204,1438
774,349
240,317
550,836
988,1293
699,474
385,2019
457,1617
466,1204
687,1569
216,1938
857,898
59,951
858,1035
75,2
741,407
392,2058
660,1249
945,542
218,233
819,6
199,589
877,165
36,1909
714,1213
636,1127
777,1876
418,466
531,1608
442,1217
824,356
23,329
788,2012
740,1466
47,1949
709,1175
737,1234
212,494
818,1639
977,318
810,1252
510,546
728,1639
53,415
187,426
552,808
338,1663
131,1203
651,674
716,1032
737,1212
752,1089
69,428
881,588
615,1573
156,1735
587,514
910,365
922,933
984,1129
543,479
770,413
707,762
917,2019
710,1094
985,1689
302,648
264,1573
533,1298
755,1090
721,1031
1,1246
699,209
428,223
713,1224
192,2006
278,1215
208,1965
343,1196
869,11
872,1218
731,2
586,1206
162,110
631,1234
495,1376
96,1614
817,999
166,3
891,968
838,1374
163,1680
984,903
259,111
877,448
310,1895
204,1810
531,1835
464,306
321,2006
62,431
583,428
575,1468
266,1304
23,1213
587,1257
696,1411
307,745
721,39
921,296
148,1377
201,1103
817,1021
687,555
510,780
311,1544
134,552
973,318
284,1598
792,32
850,1078
899,1371
385,1923
985,225
924,215
989,1066
846,2013
639,595
438,1416
381,1301
999,209
333,1292
148,1676
504,1541
695,1219
669,842
543,1821
336,1215
746,292
549,1704
147,1196
73,2000
951,720
302,1958
922,592
881,1170
291,440
170,1240
720,333
60,1
52,780
919,296
60,1042
732,265
953,164
850,1197
345,94
646,1272
293,334
970,377
737,29
192,1136
305,1993
800,1474
971,329
210,377
861,589
216,1016
205,1252
620,745
587,73
187,11
934,1413
101,1954
468,1393
289,1201
570,594
195,507
840,1380
445,1831
800,1298
103,2006
65,1958
672,1960
338,1562
264,2006
19,1911
952,728
731,356
611,1
817,70
637,1233
550,715
193,952
343,419
258,45
419,2016
17,1185
192,48
424,574
321,329
333,1270
201,762
924,380
239,805
890,1210
10,1240
671,1348
331,866
816,1200
714,292
583,1094
810,1293
480,608
475,969
335,1193
15,1672
336,1573
679,589
531,726
336,541
550,52
673,21
424,1336
636,1347
129,1953
355,1912
349,185
496,587
44,589
963,1968
862,2044
676,318
524,1302
260,380
729,1179
131,1148
232,34
531,1031
333,1517
772,1372
710,762
385,1153
299,1207
713,1584
274,608
151,1290
858,1265
625,1041
524,1945
415,920
430,1226
757,1476
114,1288
195,1092
528,1385
251,1233
928,1358
319,1888
34,1784
603,480
329,205
202,1059
711,1208
905,1653
97,1278
73,1883
454,344
386,50
72,82
698,919
173,10
139,1856
729,318
260,1608
774,1127
713,1028
948,185
670,1248
62,1242
305,2003
268,1485
721,1004
765,1259
13,736
832,1569
934,361
389,161
656,926
460,1641
273,2002
921,1682
368,1
820,2053
534,1299
48,497
199,1542
926,1080
252,292
424,42
881,1210
358,1019
415,348
804,443
95,1393
197,480
319,1953
99,260
765,1215
414,750
880,1391
256,589
349,1644
212,1355
885,1356
471,720
999,260
36,2000
971,260
5,2058
482,1945
195,1914
601,1904
355,648
595,150
840,302
774,42
133,296
696,1285
392,1259
692,1648
148,1610
948,210
850,1613
202,1370
230,1161
692,39
92,2048
954,441
48,1944
415,454
413,45
193,1238
558,1242
192,1792
170,1204
531,781
229,1037
195,866
817,1566
720,50
977,1258
957,1942
699,122
289,858
721,457
549,1285
185,1676
769,1299
113,1603
415,1952
655,1060
199,1242
839,1917
635,858
624,923
721,543
662,552
424,1093
59,950
830,610
524,1250
598,457
23,1127
670,1927
767,161
458,480
352,1484
697,1674
819,589
540,32
822,931
718,350
242,231
62,1961
839,1221
331,25
173,194
864,969
517,153
924,1129
314,1350
329,329
272,2027
956,1200
402,247
45,252
268,7
195,1748
62,1275
550,1474
339,1104
909,1206
192,1645
261,329
588,457
770,29
458,1466
136,631
230,242
699,1353
882,1921
550,786
195,457
17,750
57,1242
301,2
412,912
470,955
475,1359
459,1939
409,1247
366,457
864,950
528,1033
728,1225
257,1517
651,1200
195,1320
889,1154
744,500
980,1287
975,1197
118,1242
904,662
534,1441
752,1639
148,589
324,1022
232,1265
62,1294
605,1573
187,242
664,45
385,590
267,265
40,1287
788,36
442,1297
563,1702
550,1848
669,1960
545,158
585,1175
329,1535
474,1648
93,555
710,1967
35,1358
319,593
647,317
95,110
23,1912
10,596
302,186
988,1387
242,1242
355,170
977,1127
583,1096
772,316
37,587
481,919
669,170
631,1035
457,529
349,852
655,851
721,552
985,590
482,1186
466,1196
166,517
714,1722
517,1246
237,908
516,788
86,1035
143,380
699,2011
889,356
162,19
402,1288
620,608
377,919
380,21
588,1084
659,318
2,1244
331,800
699,275
99,47
911,1784
853,2054
777,1619
482,1401
749,2012
338,1136
131,348
566,924
264,536
757,317
32,47
349,1407
411,1463
687,707
746,1059
73,1597
696,1101
308,2023
88,1300
240,788
314,1283
44,920
717,1398
655,101
371,260
667,1981
687,353
150,1304
131,1247
802,480
919,590
736,32
245,2046
877,1921
541,317
998,527
377,1227
838,1356
48,110
33,953
187,440
820,1909
182,1704
752,832
338,1542
778,457
838,1513
911,1292
914,928
166,1350
123,1129
157,1408
820,379
156,1183
216,154
551,457
490,1371
457,1589
588,1185
605,73
177,1204
366,356
855,1262
523,1953
524,1148
934,272
824,1035
846,1278
620,47
891,41
971,44
788,15
913,1377
549,1176
716,1385
558,589
999,173
439,1327
920,1127
780,1748
744,208
148,480
770,1431
38,1593
543,785
271,223
984,434
239,745
866,673
695,1285
880,366
699,1333
512,908
652,1625
108,480
149,1513
725,1617
541,249
682,1286
732,707
72,1580
203,32
770,154
699,141
808,592
509,44
352,724
757,1198
859,382
531,16
285,532
729,379
736,1562
889,1976
535,1069
591,1233
319,280
477,2000
809,1042
151,788
843,1580
500,971
544,1088
554,1193
286,1197
985,1339
190,1136
355,1042
721,296
524,281
889,1906
601,29
474,492
957,1213
270,1513
858,595
60,2
664,1221
306,1193
699,204
291,1380
952,356
746,204
752,476
752,1285
190,1374
834,260
291,497
889,936
301,1193
270,2019
472,314
475,208
570,1339
368,1894
678,2029
541,595
127,858
463,1517
692,1296
425,1306
571,1597
781,42
352,1608
819,349
454,180
312,222
123,1887
889,947
441,260
136,586
308,194
463,2002
891,555
452,1366
508,1200
274,1208
412,1276
855,531
126,858
802,24
974,1537
295,457
946,110
780,296
721,376
774,593
558,299
710,912
123,1214
937,312
977,680
224,589
660,1556
10,1097
765,1961
147,589
702,296
864,936
235,1197
793,531
899,1735
655,838
669,259
655,715
166,1097
48,592
362,1047
734,590
831,55
280,1269
544,899
571,173
801,357
778,1242
203,1784
583,608
524,1465
800,1837
846,1227
999,163
830,1653
612,1171
813,442
452,589
163,166
797,2006
935,1673
983,588
570,293
220,1272
710,1569
271,1895
629,2057
944,1210
215,316
712,1573
777,1275
948,379
728,1187
631,1129
963,348
308,1037
576,2065
678,924
656,1964
752,82
795,1414
660,1573
281,162
632,1580
791,377
35,1196
424,1252
854,140
450,1580
644,1127
216,2052
15,1625
524,1885
587,1060
796,1259
53,1225
533,448
62,2
481,1208
892,1394
845,318
198,1278
851,2054
786,1240
623,589
216,1517
638,1240
583,1028
201,2064
58,1311
236,1210
608,1639
329,1028
149,2058
498,994
877,1717
669,177
272,1097
466,1090
156,1569
881,1377
273,1754
269,150
424,594
881,1831
301,1960
868,2003
785,1214
715,788
10,62
193,36
26,480
710,225
424,1178
355,1831
889,351
893,434
735,1297
770,20
289,50
836,1029
922,6
699,765
752,1683
536,164
148,339
331,168
445,908
489,1210
543,533
264,161
346,441
746,886
183,926
855,1103
355,253
601,296
655,753
48,2016
99,920
169,1876
122,592
855,1454
150,1230
264,1982
633,1404
255,1584
999,153
692,1603
757,1562
855,1689
954,318
319,858
690,968
195,110
60,158
453,39
570,597
964,1148
985,733
934,1580
528,69
524,1676
